Hospital_Name,Hospital_Address,Opening_Hour,Hospital_Phone,Latitude,Longitude,Hospital_Si,Hospital_Gu
임창일동물병원,충남 홍성군 광천읍 광천로 295,등록된 정보가 없습니다,041-642-2003,36.50052724,126.6256852,충남,홍성군
심동물병원,충남 부여군 규암면 계백로 76,등록된 정보가 없습니다,041-833-5882,36.27563372,126.8882669,충남,부여군
고려동물병원,충남 논산시 시민로319번길 10-10,등록된 정보가 없습니다,등록된 정보가 없습니다,36.19380634,127.090094,충남,논산시
청당동물의료센터,"충남 천안시 동남구 청당5로 36 201,202호"," 월,화,목,금,토 10:00 ~ 20:00 · 휴게시간 매일 13:00 ~ 14:00",041-552-7599,36.78034497,127.1526575,충남,천안시
해미성동물병원,충남 서산시 해미면 남문6로 3,등록된 정보가 없습니다,041-688-6914,36.71381701,126.5435544,충남,서산시
태성동물약품,충남 공주시 정안면 보물길 7-12,등록된 정보가 없습니다,041-854-7884,36.59280422,127.116246,충남,공주시
나음동물병원,충남 천안시 동남구 통정10로 33-10,등록된 정보가 없습니다,041-578-4575,36.77367005,127.1321811,충남,천안시
금강동물병원,충남 부여군 부여읍 성왕로 202,등록된 정보가 없습니다,041-835-2198,36.28256139,126.9101094,충남,부여군
내포동물병원,충남 홍성군 홍성읍 월산로50번길 3,등록된 정보가 없습니다,041-635-0267,36.59854344,126.64725,충남,홍성군
이기영수의과병원,충남 공주시 감영길 7,등록된 정보가 없습니다,041-853-7575,36.45288439,127.1220636,충남,공주시
피그헬스동물병원,충남 논산시 연무읍 득안대로 467,등록된 정보가 없습니다,041-742-3865,36.1125096,127.0982341,충남,논산시
중앙동물병원,충남 청양군 청양읍 칠갑산로 236-2,등록된 정보가 없습니다,041-943-2326,36.45079357,126.8025666,충남,청양군
충남동물병원,충남 논산시 부적면 백일헌로 25-1,등록된 정보가 없습니다,041-733-5123,36.21496877,127.1441239,충남,논산시
백석동물병원,충남 천안시 서북구 백석3로 134,등록된 정보가 없습니다,041-558-0075,36.82218152,127.1250264,충남,천안시
서현동물병원,충남 천안시 동남구 청수로 98,등록된 정보가 없습니다,등록된 정보가 없습니다,36.79195101,127.1589454,충남,천안시
흙동물병원,충남 예산군 예산읍 아리랑로 236,등록된 정보가 없습니다,041-335-8044,36.6810297,126.8521618,충남,예산군
한서동물의료센터,충남 서산시 율지6로 42,등록된 정보가 없습니다,041-665-7588,36.77908057,126.4629976,충남,서산시
세종동물병원,충남 홍성군 홍성읍 조양로 196,등록된 정보가 없습니다,041-632-1335,36.60019794,126.6712718,충남,홍성군
내안에동물병원,충남 천안시 동남구 서부대로 285 106호," 월,화,수,금 10:00 ~ 21:00",041-572-7577,36.79335723,127.1281576,충남,천안시
펫가든,충남 천안시 서북구 성정두정로 1,등록된 정보가 없습니다,041-563-0075,36.82628945,127.140097,충남,천안시
중앙동물병원,충남 논산시 중앙로480번길 42,등록된 정보가 없습니다,041-735-3490,36.20621535,127.0880612,충남,논산시
안수의과병원,충남 아산시 번영로216번길 36,등록된 정보가 없습니다,010-9009-2500,36.78131976,127.0134497,충남,아산시
장원동물병원,충남 천안시 동남구 충무로 475,등록된 정보가 없습니다,041-567-4723,36.79891248,127.1579899,충남,천안시
아산축산업협동조합,충남 아산시 번영로216번길 46,등록된 정보가 없습니다,041-544-8860,36.78064862,127.0133494,충남,아산시
참좋은동물병원,충남 당진시 면천면 동문1길 15-4,등록된 정보가 없습니다,041-355-7515,36.81746826,126.6689278,충남,당진시
하나동물병원,충남 아산시 배방읍 월천6길 9,등록된 정보가 없습니다,041-553-7572,36.77084041,127.07599,충남,아산시
중앙동물병원,충남 예산군 고덕면 고덕중앙로 86,등록된 정보가 없습니다,041-337-6434,36.74725086,126.703866,충남,예산군
우리연합동물병원수정소,충남 당진시 합덕읍 남부로 1409,등록된 정보가 없습니다,등록된 정보가 없습니다,36.82701779,126.7332245,충남,당진시
우리동물병원,충남 아산시 도고면 아산만로 178,등록된 정보가 없습니다,041-542-0163,36.75940249,126.868155,충남,아산시
신베트동물병원,충남 홍성군 홍성읍 법원1길 12,등록된 정보가 없습니다,등록된 정보가 없습니다,36.60014832,126.6516784,충남,홍성군
미유펫동물병원 천안점,충남 천안시 동남구 대흥로 324,등록된 정보가 없습니다,010-3925-3567,36.81660603,127.150936,충남,천안시
가믄장동물병원,충남 금산군 금산읍 금산로 1444,등록된 정보가 없습니다,등록된 정보가 없습니다,36.1026433,127.4886733,충남,금산군
협동동물병원,충남 예산군 예산읍 사직로 24,등록된 정보가 없습니다,041-335-3117,36.68158274,126.8485218,충남,예산군
성수동물병원,충남 홍성군 홍성읍 충서로 1318,등록된 정보가 없습니다,등록된 정보가 없습니다,36.59342066,126.6541443,충남,홍성군
종합 동물병원,충남 청양군 청양읍 칠갑산로 256,등록된 정보가 없습니다,041-943-8275,36.45055671,126.8047359,충남,청양군
예산동물병원,충남 예산군 예산읍 역전로 51,등록된 정보가 없습니다,041-332-5895,36.6837253,126.8291034,충남,예산군
홍성낙농농협 동물병원,충남 홍성군 홍성읍 의사로64번길 32,등록된 정보가 없습니다,041-632-4495,36.60131617,126.6716992,충남,홍성군
참좋은동물병원,충남 천안시 동남구 원성4길 21,등록된 정보가 없습니다,등록된 정보가 없습니다,36.80825455,127.1613612,충남,천안시
차암동물병원,충남 천안시 서북구 3공단6로 50 1층 105호, 월~금 10:00 ~ 19:00,041-522-8575,36.84097895,127.1031771,충남,천안시
한우사랑동물병원,충남 공주시 의당면 의당로 323-2,등록된 정보가 없습니다,등록된 정보가 없습니다,36.4991998,127.1398343,충남,공주시
웰니스동물병원,충남 천안시 서북구 삼성대로 20 이마트 천안서북점 지하1층, 매일 10:00 ~ 20:00,041-567-7552,36.83856879,127.1223392,충남,천안시
임만수동물병원,충남 홍성군 홍성읍 충서로 1222-5,등록된 정보가 없습니다,041-631-0970,36.58546541,126.6569228,충남,홍성군
돼지와건강,충남 홍성군 홍성읍 문화로57번길 19,등록된 정보가 없습니다,070-4256-8656,36.59423728,126.6582709,충남,홍성군
수동물병원,충남 부여군 부여읍 나성로 83,등록된 정보가 없습니다,041-832-7359,36.28258703,126.9072291,충남,부여군
그림동물병원,충남 천안시 동남구 대흥로 320,등록된 정보가 없습니다,041-568-7277,36.81627987,127.150761,충남,천안시
강남동물병원,충남 홍성군 홍성읍 조양로 190,등록된 정보가 없습니다,041-631-7582,36.60047128,126.6705952,충남,홍성군
백종렬 동물병원,충남 당진시 무수동로 77,등록된 정보가 없습니다,등록된 정보가 없습니다,36.88888267,126.6368863,충남,당진시
피그월드동물병원,충남 홍성군 홍성읍 백월로 86 102호, 월~금 09:00 ~ 18:00,등록된 정보가 없습니다,36.59728521,126.6400874,충남,홍성군
한라동물병원,충남 부여군 부여읍 부장대로 4,등록된 정보가 없습니다,041-832-8321,36.27628921,126.9055798,충남,부여군
쿨펫동물병원,충남 아산시 배방읍 고속철대로 133,등록된 정보가 없습니다,041-541-7552,36.79649968,127.1057033,충남,아산시
주동물병원,충남 계룡시 계룡대로 245 반석빌딩 1층, 월~금 10:00 ~ 19:00 · 휴게시간 월~금 13:00 ~ 14:00,042-551-0530,36.26857709,127.2594426,충남,계룡시
웰니스클리닉 천안아산점,충남 아산시 배방읍 고속철대로 133 이마트트레이더스 천안아산점 2층,등록된 정보가 없습니다,041-548-7552,36.79649968,127.1057033,충남,아산시
뿌리동물병원,충남 공주시 유구읍 중앙1길 86,등록된 정보가 없습니다,010-5663-8275,36.55244499,126.9511578,충남,공주시
홍성종합동물병원,충남 홍성군 홍성읍 의사로43번길 7-5,등록된 정보가 없습니다,등록된 정보가 없습니다,36.60122507,126.6702961,충남,홍성군
제일동물병원,충남 금산군 금산읍 비선길 71-16,등록된 정보가 없습니다,041-751-3739,36.10211265,127.4896732,충남,금산군
서천축협동물병원,충남 서천군 서천읍 서천로 160 서천축협 2층,등록된 정보가 없습니다,등록된 정보가 없습니다,36.08210227,126.6873501,충남,서천군
월드동물병원,충남 금산군 금산읍 비단로 102,등록된 정보가 없습니다,등록된 정보가 없습니다,36.09883242,127.4917001,충남,금산군
청양축협,충남 청양군 청양읍 칠갑산로 224,등록된 정보가 없습니다,041-940-5951,36.45076387,126.8010157,충남,청양군
축협동물병원,충남 천안시 동남구 미나릿길 4,등록된 정보가 없습니다,등록된 정보가 없습니다,36.79951178,127.1519933,충남,천안시
윤동물병원약품,충남 예산군 고덕면 대천리 728-20,등록된 정보가 없습니다,010-3164-5911,36.7464171,126.704135,충남,예산군
한빛동물병원,충남 천안시 서북구 성환읍 성환1로 318,등록된 정보가 없습니다,041-588-9697,36.92309095,127.1277585,충남,천안시
제일동물병원,충남 금산군 금산읍 비단로 59,등록된 정보가 없습니다,041-751-3739,36.09933718,127.4871777,충남,금산군
우성동물약품,충남 천안시 동남구 대흥로 93,등록된 정보가 없습니다,041-552-3869,36.79911451,127.1518345,충남,천안시
세림동물병원,충남 아산시 신창면 서부북로 933-30,등록된 정보가 없습니다,등록된 정보가 없습니다,36.79355658,126.961014,충남,아산시
서울 동물병원,충남 천안시 동남구 대흥로 91-2,등록된 정보가 없습니다,041-551-5659,36.7989452,127.1523171,충남,천안시
아산축산업협동조합 경제사업장,충남 아산시 염치읍 충무로 471-30,등록된 정보가 없습니다,041-544-8860,36.81940188,127.007015,충남,아산시
한우사랑동물병원,충남 공주시 사곡면 마곡사로 106,등록된 정보가 없습니다,041-854-6715,36.50244408,127.0258751,충남,공주시
윤동물병원,충남 청양군 정산면 효자길 20,등록된 정보가 없습니다,010-3164-5911,36.41099911,126.948539,충남,청양군
의당농업협동조합,충남 공주시 의당면,등록된 정보가 없습니다,041-852-0213,36.49949034,127.1412809,충남,공주시
충청동물병원,충남 당진시 합덕읍 면천로 1714,등록된 정보가 없습니다,등록된 정보가 없습니다,36.80997317,126.7744959,충남,당진시
우사랑동물병원,충남 홍성군 홍성읍 내포로136번길 10,등록된 정보가 없습니다,등록된 정보가 없습니다,36.59574606,126.6553907,충남,홍성군
내포동물악품병원,충남 홍성군 홍성읍 남장리 227-3,등록된 정보가 없습니다,041-634-4644,36.58522369,126.6579781,충남,홍성군
홍성낙농협동조합서산지점,충남 서산시 부춘1로 47,등록된 정보가 없습니다,등록된 정보가 없습니다,36.78588299,126.4453214,충남,서산시
바둑이네동물병원,충남 보령시 성주면 성주산로 673-12,등록된 정보가 없습니다,등록된 정보가 없습니다,36.3100767,126.6567621,충남,보령시
우성농협 동물병원,충남 공주시 우성면 동대리길 78,등록된 정보가 없습니다,041-852-6004,36.46974007,127.0520883,충남,공주시
순천향대학교부속 천안병원 실험동물센터,충남 천안시 동남구 순천향6길 31 의과대학 향설의학관 6층,등록된 정보가 없습니다,등록된 정보가 없습니다,36.80281156,127.1367815,충남,천안시
대천동물약품,충남 보령시 중앙로 107,등록된 정보가 없습니다,041-935-5037,36.351592,126.5922805,충남,보령시
백동물병원,충남 부여군 부여읍 성왕로 182,등록된 정보가 없습니다,041-835-3760,36.28103249,126.9086479,충남,부여군
미래동물병원,충남 청양군 청양읍 문화예술로 109,등록된 정보가 없습니다,등록된 정보가 없습니다,36.44905214,126.7981905,충남,청양군
동물과의 아름다운이야기,충남 천안시 서북구 천안천3길 36,등록된 정보가 없습니다,041-572-9119,36.80602738,127.143265,충남,천안시
메이동물메디컬센터,전북 전주시 완산구 백제대로 332 2층,매일 00:00 ~ 24:00 · 휴게시간 월~금 12:30 ~ 14:00,063-285-7975,35.82267259,127.1232395,전북,전주시
나음동물메디컬센터,전북 전주시 완산구 서원로 294 나음동물메디컬센터,매일 00:00 ~ 24:00,063-228-5311,35.81160156,127.1264818,전북,전주시
코끼리동물병원,전북 전주시 완산구 중화산로 100,등록된 정보가 없습니다,063-245-7975,35.81925274,127.1183272,전북,전주시
하루동물병원,전북 전주시 완산구 모악로 4692 덕수빌딩 1층," 월,화,목,금 09:00 ~ 20:00",063-232-5900,35.78830843,127.1309312,전북,전주시
군산24시제일동물병원,전북 군산시 진포로 73,등록된 정보가 없습니다,063-461-5079,35.96623523,126.7295557,전북,군산시
올리몰스동물메디컬센터,"전북 전주시 덕진구 송천중앙로 213 2, 3층", 매일 09:00 ~ 20:00 · 휴게시간 매일 13:00 ~ 14:00,063-275-7979,35.86602374,127.1212119,전북,전주시
동부종합동물병원,전북 전주시 완산구 기린대로 139,등록된 정보가 없습니다,063-231-2455,35.82098483,127.1520961,전북,전주시
행복한동물병원,전북 전주시 덕진구 건산로 243,등록된 정보가 없습니다,063-244-0110,35.83482251,127.163605,전북,전주시
하나 동물병원,전북 전주시 덕진구 송천중앙로 17,등록된 정보가 없습니다,063-253-5677,35.84885442,127.1185593,전북,전주시
이노동물병원,전북 완주군 이서면 안전로 153 타워숲 1층,등록된 정보가 없습니다,063-277-0007,35.83779478,127.0582076,전북,완주군
코끼리동물병원,전북 전주시 완산구 모악로 4769 1층,등록된 정보가 없습니다,063-902-7975,35.795077,127.1321811,전북,전주시
